askAccountId,askOrderId,bidAccountId,bidOrderId,fee,id,is_taker,orderType,price,quantity,realizedPnl,side,symbol,timestamp,timestamp_ns_partial
132,"592391726345486336",22919,"592391726733722624","0.037545",387685256,true,"MARKET","3186.920000","0.026180316","0.139361","Buy","ETH/USDT-P",1764839044,605000000
22919,"592390766104937472",132,"592390765919862784","0.001590",387636663,true,"MARKET","3192.010000","0.001107172","0.000000","Sell","ETH/USDT-P",1764835380,96000000
22919,"592390766104937472",8434,"592390764778749953","0.036017",387636662,true,"MARKET","3192.253422","0.025073144","0.000000","Sell","ETH/USDT-P",1764835380,96000000
132,"592390342954713089",22919,"592390344709506048","0.037642",387615329,true,"MARKET","93240.90000","0.0008971314","-0.047817","Buy","BTC/USDT-P",1764833772,600000000
132,"592390342954188800",22919,"592390343727514624","0.037607",387615268,true,"MARKET","3198.880000","0.026125633","0.102674","Buy","ETH/USDT-P",1764833768,855000000
22919,"592389265134191616",132,"592389265037459456","0.037620",387560541,true,"MARKET","93187.60000","0.0008971314","0.000000","Sell","BTC/USDT-P",1764829654,347000000
22919,"592389263614804992",132,"592389263073738752","0.037653",387560464,true,"MARKET","3202.810000","0.026125633","0.000000","Sell","ETH/USDT-P",1764829648,551000000
132,"592389011244056577",22919,"592389012988888064","0.038129",387547814,true,"MARKET","3187.260000","0.026584817","-0.303332","Buy","ETH/USDT-P",1764828692,489000000
19550,"592389011950534656",22919,"592389012156318720","0.037620",387547765,true,"MARKET","93076.50489","0.0008981926","0.189335","Buy","BTC/USDT-P",1764828689,312000000
22919,"592388702459659264",132,"592388701505191937","0.037993",387532242,true,"MARKET","3175.850000","0.026584817","0.000000","Sell","ETH/USDT-P",1764827507,915000000
21031,"592388613925504000",22919,"592388614069683200","0.014577",387527765,true,"MARKET","3183.260000","0.010176772","0.076632","Buy","ETH/USDT-P",1764827170,734000000
132,"592388612258004992",22919,"592388614069683200","0.023059",387527764,true,"MARKET","3183.530000","0.016096096","0.116856","Buy","ETH/USDT-P",1764827170,733000000
22919,"592387969632175104",132,"592387967820759041","0.037705",387495322,true,"MARKET","93287.30000","0.0008981926","0.000000","Sell","BTC/USDT-P",1764824712,398000000
22919,"592387882396419072",132,"592387879984955392","0.037724",387490889,true,"MARKET","3190.790000","0.026272868","0.000000","Sell","ETH/USDT-P",1764824379,622000000
132,"592387790164197377",22919,"592387790283998208","0.037372",387486287,true,"MARKET","3191.250000","0.026024040","0.413522","Buy","ETH/USDT-P",1764824028,243000000
22919,"592387453172319232",132,"592387451320270848","0.037678",387469378,true,"MARKET","93505.80000","0.0008954586","-0.154755","Sell","BTC/USDT-P",1764822742,261000000
22919,"592386627219489792",132,"592386624875134976","0.037558",387427885,true,"MARKET","3207.140000","0.026024040","0.000000","Sell","ETH/USDT-P",1764819591,502000000
22919,"592386452267467776",132,"592386449662017536","0.037700",387419025,true,"MARKET","3214.770000","0.026060526","-0.046077","Sell","ETH/USDT-P",1764818924,112000000
132,"592386445815054336",22919,"592386445816366080","0.023131",387418687,true,"MARKET","3216.600000","0.015980627","-0.000001","Buy","ETH/USDT-P",1764818899,504000000
21031,"592386445754237952",22919,"592386445816366080","0.014589",387418686,true,"MARKET","3216.440000","0.010079899","0.000000","Buy","ETH/USDT-P",1764818899,504000000
132,"592386444303269888",22919,"592386444565677056","0.017323",387418620,true,"MARKET","93680.30000","0.0004109276","-0.000001","Buy","BTC/USDT-P",1764818894,731000000
21031,"592386444455052288",22919,"592386444565677056","0.020425",387418619,true,"MARKET","93677.20000","0.0004845310","0.000000","Buy","BTC/USDT-P",1764818894,731000000
132,"592386360653119488",22919,"592386360658887680","0.037865",387414394,true,"MARKET","145.0100000","0.58027958","-0.022883","Buy","SOL/USDT-P",1764818574,656000000
132,"592386359678730240",22919,"592386359707304960","0.037890",387414344,true,"MARKET","93666.60000","0.0008989488","-0.060087","Buy","BTC/USDT-P",1764818571,22000000
22919,"592386354275681280",8434,"592386354272534528","0.037855",387414066,true,"MARKET","144.9705665","0.58027959","0.000000","Sell","SOL/USDT-P",1764818550,304000000
22919,"592386352328213504",16430,"592386349503873024","0.004499",387413954,true,"MARKET","93600.94601","0.0001068333","0.000000","Sell","BTC/USDT-P",1764818542,874000000
22919,"592386352328213504",132,"592386349993558016","0.033363",387413953,true,"MARKET","93599.60000","0.0007921155","0.000000","Sell","BTC/USDT-P",1764818542,874000000
132,"592386336210288641",22919,"592386336315147264","0.037790",387413139,true,"MARKET","3213.240000","0.026134923","0.196796","Buy","ETH/USDT-P",1764818481,790000000
132,"592386334525489152",22919,"592386335671321600","0.037748",387413106,true,"MARKET","93645.50000","0.0008957759","0.236753","Buy","BTC/USDT-P",1764818479,333000000
22919,"592386335168267264",21031,"592386335166170112","0.014577",387413072,true,"MARKET","144.8610000","0.22362136","-0.200281","Sell","SOL/USDT-P",1764818477,415000000
22919,"592386335168267264",132,"592386335147819008","0.023240",387413071,true,"MARKET","144.8500000","0.35655161","-0.323255","Sell","SOL/USDT-P",1764818477,415000000
22919,"592386059506549760",132,"592386059272716288","0.037854",387399094,true,"MARKET","93909.80000","0.0008957759","0.000000","Sell","BTC/USDT-P",1764817425,847000000
22919,"592386058044310528",132,"592386055246184449","0.037878",387399015,true,"MARKET","3220.770000","0.026134923","0.000000","Sell","ETH/USDT-P",1764817420,272000000
132,"592385964974800896",22919,"592385965150700544","0.029047",387394321,true,"MARKET","145.7600000","0.44285277","0.000000","Buy","SOL/USDT-P",1764817065,910000000
8434,"592385963607195650",22919,"592385965150700544","0.009006",387394320,true,"MARKET","145.7457203","0.13732020","0.000000","Buy","SOL/USDT-P",1764817065,910000000
14532,"592385961878355968",22919,"592385963473503232","0.004499",387394242,true,"MARKET","93938.10000","0.0001064500","0.001318","Buy","BTC/USDT-P",1764817059,511000000
14532,"592385961835888643",22919,"592385963473503232","0.004499",387394241,true,"MARKET","93938.09000","0.0001064500","0.001319","Buy","BTC/USDT-P",1764817059,511000000
17033,"592385961412264960",22919,"592385963473503232","0.002065",387394240,true,"MARKET","93946.49709","0.0000488680","0.000194","Buy","BTC/USDT-P",1764817059,511000000
8434,"592385961409380353",22919,"592385963473503232","0.022518",387394239,true,"MARKET","93943.94612","0.0005326774","0.003475","Buy","BTC/USDT-P",1764817059,511000000
14532,"592385961835888642",22919,"592385963473503232","0.004499",387394238,true,"MARKET","93938.08000","0.0001064500","0.001319","Buy","BTC/USDT-P",1764817059,511000000
132,"592385961643999233",22919,"592385962785899520","0.038147",387394207,true,"MARKET","3224.890000","0.026286840","-0.075443","Buy","ETH/USDT-P",1764817056,889000000
132,"592385875341213696",22919,"592385875470451712","0.037990",387389798,true,"MARKET","145.6500000","0.57963213","0.146775","Buy","SOL/USDT-P",1764816723,806000000
22919,"592385695866422272",8434,"592385689234702336","0.038056",387380695,true,"MARKET","145.9032199","0.57963213","0.000000","Sell","SOL/USDT-P",1764816038,672000000
22919,"592385694197351424",19550,"592385693682761728","0.017712",387380619,true,"MARKET","93949.05664","0.0004189734","0.000001","Sell","BTC/USDT-P",1764816032,303000000
22919,"592385694197351424",21031,"592385694110581760","0.020374",387380618,true,"MARKET","93951.70000","0.0004819220","0.000000","Sell","BTC/USDT-P",1764816032,303000000
22919,"592385692753986560",132,"592385690413563904","0.038113",387380542,true,"MARKET","3222.020000","0.026286840","0.000000","Sell","ETH/USDT-P",1764816026,798000000
132,"592385601109753857",22919,"592385601468892160","0.029009",387375936,true,"MARKET","145.5400000","0.44294005","0.004910","Buy","SOL/USDT-P",1764815678,574000000
8434,"592385600917864449",22919,"592385601468892160","0.009006",387375935,true,"MARKET","145.5363283","0.13751848","0.002029","Buy","SOL/USDT-P",1764815678,574000000
14532,"592385600855474176",22919,"592385600914195456","0.004500",387375904,true,"MARKET","93748.50000","0.0001066700","0.027669","Buy","BTC/USDT-P",1764815676,457000000
14532,"592385600855212033",22919,"592385600914195456","0.004500",387375902,true,"MARKET","93748.48000","0.0001066700","0.027670","Buy","BTC/USDT-P",1764815676,457000000
132,"592385600834764801",22919,"592385600914195456","0.024451",387375901,true,"MARKET","93749.50000","0.0005796010","0.149756","Buy","BTC/USDT-P",1764815676,457000000
14532,"592385600855212034",22919,"592385600914195456","0.004500",387375900,true,"MARKET","93748.49000","0.0001066700","0.027669","Buy","BTC/USDT-P",1764815676,457000000
14225,"592385600133268480",22919,"592385600374440960","0.002004",387375883,true,"MARKET","3215.444295","0.001385151","0.003160","Buy","ETH/USDT-P",1764815674,398000000
8434,"592385599642533888",22919,"592385600374440960","0.036031",387375882,true,"MARKET","3215.444295","0.024901910","0.056789","Buy","ETH/USDT-P",1764815674,398000000
22919,"592385389478282240",8434,"592385389469630464","0.038018",387365153,true,"MARKET","145.5510822","0.58045853","0.000000","Sell","SOL/USDT-P",1764814869,894000000
22919,"592385387905418240",14532,"592385387844075520","0.004500",387365075,true,"MARKET","94011.66000","0.0001063700","0.000000","Sell","BTC/USDT-P",1764814863,893000000
22919,"592385387905418240",14532,"592385387844075521","0.004500",387365074,true,"MARKET","94011.65000","0.0001063700","0.000000","Sell","BTC/USDT-P",1764814863,893000000
22919,"592385387905418240",14532,"592385387843813376","0.004500",387365073,true,"MARKET","94011.67000","0.0001063700","0.000000","Sell","BTC/USDT-P",1764814863,893000000
22919,"592385387905418240",132,"592385387873173504","0.024556",387365072,true,"MARKET","94005.80000","0.0005805010","0.000000","Sell","BTC/USDT-P",1764814863,893000000
22919,"592385386220618752",8434,"592385385444671488","0.023498",387364978,true,"MARKET","3217.486158","0.016229862","0.000000","Sell","ETH/USDT-P",1764814857,467000000
22919,"592385386220618752",21031,"592385386206987264","0.014564",387364977,true,"MARKET","3218.110000","0.010057199","0.000000","Sell","ETH/USDT-P",1764814857,467000000
132,"592385307549368320",22919,"592385308660597760","0.036966",387360932,true,"MARKET","3212.610000","0.025570717","0.677368","Buy","ETH/USDT-P",1764814561,599000000
21031,"592385307602322432",22919,"592385307846640640","0.014590",387360894,true,"MARKET","145.0390000","0.22355304","0.388229","Buy","SOL/USDT-P",1764814558,494000000
18678,"592385307447394304",22919,"592385307846640640","0.022193",387360892,true,"MARKET","145.0500000","0.34001134","0.586732","Buy","SOL/USDT-P",1764814558,494000000
14532,"592385306739605506",22919,"592385307039237120","0.004499",387360851,true,"MARKET","93667.79000","0.0001067600","0.008637","Buy","BTC/USDT-P",1764814555,413000000
14532,"592385306739605505",22919,"592385307039237120","0.004499",387360850,true,"MARKET","93667.78000","0.0001067600","0.008636","Buy","BTC/USDT-P",1764814555,413000000
132,"592385306748780544",22919,"592385307039237120","0.023699",387360849,true,"MARKET","93668.60000","0.0005622632","0.045026","Buy","BTC/USDT-P",1764814555,413000000
14532,"592385306792034305",22919,"592385307039237120","0.004499",387360848,true,"MARKET","93667.77000","0.0001067600","0.008636","Buy","BTC/USDT-P",1764814555,413000000
22919,"592384357849629696",8434,"592384356923998208","0.037222",387312425,true,"MARKET","146.7756266","0.56356438","0.000000","Sell","SOL/USDT-P",1764810934,543000000
22919,"592384356119479296",14532,"592384356104798210","0.004499",387312340,true,"MARKET","93762.16000","0.0001066500","0.000000","Sell","BTC/USDT-P",1764810927,942000000
22919,"592384356119479296",14532,"592384356104798209","0.004499",387312339,true,"MARKET","93762.17000","0.0001066500","0.000000","Sell","BTC/USDT-P",1764810927,941000000
22919,"592384356119479296",22359,"592384355078505472","0.023732",387312338,true,"MARKET","93741.00937","0.0005625932","0.000001","Sell","BTC/USDT-P",1764810927,941000000
22919,"592384356119479296",14532,"592384356104798208","0.004499",387312337,true,"MARKET","93762.18000","0.0001066500","0.000000","Sell","BTC/USDT-P",1764810927,942000000
22919,"592384354749514752",132,"592384354723037185","0.037271",387312254,true,"MARKET","3239.100000","0.025570717","0.000000","Sell","ETH/USDT-P",1764810922,716000000
18678,"592384336555671552",22919,"592384337750787072","0.038207",387311336,true,"MARKET","146.7400000","0.57861702","-0.920001","Buy","SOL/USDT-P",1764810857,872000000
22919,"592384266453386240",18678,"592384265671409665","0.037793",387307389,true,"MARKET","145.1500000","0.57861702","0.000000","Sell","SOL/USDT-P",1764810585,894000000
132,"592384261017042944",22919,"592384264777499648","0.039335",387307303,true,"MARKET","3205.740000","0.027267527","-0.761310","Buy","ETH/USDT-P",1764810579,501000000
132,"592384263619084289",22919,"592384264253211648","0.038832",387307282,true,"MARKET","93288.10000","0.0009250259","-0.317654","Buy","BTC/USDT-P",1764810577,500000000
132,"592384220391014401",22919,"592384221117678593","0.029975",387305107,true,"MARKET","145.1600000","0.45889513","-0.178969","Buy","SOL/USDT-P",1764810412,953000000
8434,"592384220426665987",22919,"592384221117678593","0.009006",387305106,true,"MARKET","145.1485148","0.13788825","-0.052193","Buy","SOL/USDT-P",1764810412,953000000
22919,"592383808853509120",132,"592383808144146432","0.038689",387284133,true,"MARKET","92944.70000","0.0009250259","0.000000","Sell","BTC/USDT-P",1764808840,287000000
132,"592383726481833984",22919,"592383726925382656","0.039041",387279977,true,"MARKET","92735.10000","0.0009355622","-0.051381","Buy","BTC/USDT-P",1764808527,756000000
22919,"592383721041036288",132,"592383720412676096","0.038993",387279664,true,"MARKET","3177.820000","0.027267527","0.000000","Sell","ETH/USDT-P",1764808505,310000000
22919,"592383719429374976",14532,"592383718864977922","0.004500",387279582,true,"MARKET","92680.33000","0.0001079000","0.000001","Sell","BTC/USDT-P",1764808499,161000000
22919,"592383719429374976",14532,"592383718864977920","0.004500",387279581,true,"MARKET","92680.35000","0.0001079000","0.000001","Sell","BTC/USDT-P",1764808499,161000000
22919,"592383719429374976",132,"592383718714245121","0.025518",387279580,true,"MARKET","92680.10000","0.0006118622","0.000001","Sell","BTC/USDT-P",1764808499,161000000
22919,"592383719429374976",14532,"592383718864977921","0.004500",387279579,true,"MARKET","92680.34000","0.0001079000","0.000000","Sell","BTC/USDT-P",1764808499,161000000
132,"592383664301539329",22919,"592383664899228672","0.038995",387276824,true,"MARKET","3187.490000","0.027186218","-0.109017","Buy","ETH/USDT-P",1764808291,147000000
22919,"592383632570057728",14496,"592383630515896320","0.038946",387275210,true,"MARKET","3183.480000","0.027186218","0.000000","Sell","ETH/USDT-P",1764808167,820000000
132,"592383542185164800",22919,"592383542948267008","0.038973",387270636,true,"MARKET","3186.960000","0.027175747","-0.027176","Buy","ETH/USDT-P",1764807825,940000000
132,"592383542180708353",22919,"592383542312305664","0.038939",387270605,true,"MARKET","93103.90000","0.0009294215","0.049073","Buy","BTC/USDT-P",1764807823,513000000
22919,"592383363968664576",132,"592383363140026369","0.038961",387261467,true,"MARKET","93156.70000","0.0009294215","0.000000","Sell","BTC/USDT-P",1764807143,187000000
22919,"592383362454782976",132,"592383362335244288","0.038961",387261387,true,"MARKET","3185.960000","0.027175747","0.000000","Sell","ETH/USDT-P",1764807137,413000000
22919,"592383275337516032",132,"592383274779410434","0.038878",387256959,true,"MARKET","144.7700000","0.59678338","0.000000","Sell","SOL/USDT-P",1764806805,86000000
14496,"592383268999397376",22919,"592383273599501312","0.038689",387256868,true,"MARKET","93452.00000","0.0009200198","0.157323","Buy","BTC/USDT-P",1764806798,456000000
132,"592383270824443904",22919,"592383272869954560","0.038922",387256822,true,"MARKET","3195.410000","0.027068232","-0.116664","Buy","ETH/USDT-P",1764806795,675000000
14225,"592383193369019392",22919,"592383194724566016","0.039069",387252855,true,"MARKET","144.8024310","0.59958692","-0.049424","Buy","SOL/USDT-P",1764806497,572000000
22919,"592383083641570304",132,"592383083584946176","0.038760",387247095,true,"MARKET","93623.00000","0.0009200198","0.000000","Sell","BTC/USDT-P",1764806073,824000000
22919,"592382993492345856",132,"592382991322841088","0.038869",387242532,true,"MARKET","3191.100000","0.027068232","0.000000","Sell","ETH/USDT-P",1764805729,933000000
132,"592382808693669888",22919,"592382808766809088","0.039075",387233234,true,"MARKET","93541.50000","0.0009282993","0.050871","Buy","BTC/USDT-P",1764805025,259000000
132,"592382808189829121",22919,"592382808234132480","0.039166",387233201,true,"MARKET","3183.190000","0.027342276","-0.101713","Buy","ETH/USDT-P",1764805023,228000000
