askAccountId,askOrderId,bidAccountId,bidOrderId,fee,id,is_taker,orderType,price,quantity,realizedPnl,side,symbol,timestamp,timestamp_ns_partial
22919,"592210102921724928",132,"592210092751585280","0.005311",378440595,true,"MARKET","34.60900000","0.3410510","0.000000","Sell","HYPE/USDT-P",1764146204,746000000
23000,"592210101361704960",22919,"592210102046426112","0.005311",378440547,true,"MARKET","857.1258906","0.01377183","0.002274","Buy","BNB/USDT-P",1764146201,405000000
22919,"592210038302180352",132,"592210036861698048","0.005312",378437277,true,"MARKET","857.2910762","0.01377183","0.000000","Sell","BNB/USDT-P",1764145958,241000000
14496,"592209971694272512",22919,"592209976529781760","0.005320",378434152,true,"MARKET","858.0000000","0.01378139","-0.013476","Buy","BNB/USDT-P",1764145722,598000000
22919,"592209914262455296",132,"592209904224698368","0.005314",378431004,true,"MARKET","857.0221836","0.01378139","0.000000","Sell","BNB/USDT-P",1764145485,68000000
14496,"592209850619133952",22919,"592209851718566912","0.005324",378427868,true,"MARKET","2.195920000","5.387972","0.025216","Buy","XRP/USDT-P",1764145246,481000000
14496,"592209847030644736",22919,"592209850525025280","0.005320",378427807,true,"MARKET","857.0500000","0.01379567","0.008964","Buy","BNB/USDT-P",1764145241,928000000
22919,"592209785716474880",132,"592209785672957952","0.005324",378424459,true,"MARKET","857.6997052","0.01379567","0.000000","Sell","BNB/USDT-P",1764144994,703000000
132,"592209704418279424",22919,"592209724171092992","0.005334",378421293,true,"MARKET","34.75710000","0.3410360","-0.014972","Buy","HYPE/USDT-P",1764144759,928000000
22919,"592209722704921600",132,"592209720306302976","0.005335",378421228,true,"MARKET","2.200600000","5.387972","0.000000","Sell","XRP/USDT-P",1764144754,333000000
132,"592209721695404032",22919,"592209721843516416","0.004270",378421184,true,"MARKET","2936.800000","0.003231050","-0.000678","Buy","ETH/USDT-P",1764144751,49000000
132,"592209717700329472",22919,"592209721266799616","0.005322",378421153,true,"MARKET","858.6799999","0.01377333","0.018731","Buy","BNB/USDT-P",1764144748,848000000
22919,"592209656059528192",132,"592209654772400128","0.004269",378417816,true,"MARKET","2936.590000","0.003231050","0.000000","Sell","ETH/USDT-P",1764144500,101000000
22919,"592209593898632192",132,"592209592081448960","0.005327",378414679,true,"MARKET","34.71320000","0.3410360","0.000000","Sell","HYPE/USDT-P",1764144262,977000000
22919,"592209531007665152",14496,"592209530590855168","0.005330",378411447,true,"MARKET","860.0400000","0.01377333","0.000000","Sell","BNB/USDT-P",1764144023,66000000
132,"592209463041589248",22919,"592209469151904768","0.005333",378408309,true,"MARKET","860.0061639","0.01378053","-0.003254","Buy","BNB/USDT-P",1764143787,105000000
22919,"592209406625055744",14496,"592209394480447488","0.005331",378405128,true,"MARKET","859.7700000","0.01378053","0.000000","Sell","BNB/USDT-P",1764143548,585000000
14496,"592209219184230400",22919,"592209221050434560","0.005328",378395812,true,"MARKET","860.9400000","0.01375271","0.008526","Buy","BNB/USDT-P",1764142840,673000000
22919,"592209160935834624",21345,"592209087452152832","0.005331",378392767,true,"MARKET","861.5600000","0.01375271","0.000000","Sell","BNB/USDT-P",1764142611,354000000
22919,"592209038145487872",14496,"592209035925913600","0.005325",378386583,true,"MARKET","860.8800000","0.01374774","-0.002887","Sell","BNB/USDT-P",1764142142,945000000
14496,"592208961214873600",22919,"592208976666690560","0.005327",378383492,true,"MARKET","861.0900000","0.01374774","0.000000","Buy","BNB/USDT-P",1764141908,423000000
132,"592208602307493888",22919,"592208602516947968","0.005293",378364669,true,"MARKET","34.58940000","0.3400856","0.048267","Buy","HYPE/USDT-P",1764140481,157000000
132,"592208598737616896",22919,"592208600688231424","0.005317",378364569,true,"MARKET","2.198300000","5.375757","0.020428","Buy","XRP/USDT-P",1764140474,179000000
22919,"592208592354935808",132,"592208590847606784","0.004232",378364156,true,"MARKET","0.002831000000","3322.404","-0.075554","Sell","PUMP/USDT-P",1764140442,389000000
132,"592208534095527936",22919,"592208538356941824","0.005334",378361434,true,"MARKET","863.0634189","0.01373455","-0.039877","Buy","BNB/USDT-P",1764140236,405000000
22919,"592208537926239232",132,"592208537154224128","0.005327",378361411,true,"MARKET","2.202100000","5.375757","0.000000","Sell","XRP/USDT-P",1764140234,760000000
23000,"592208471317020672",22919,"592208476004156416","0.004266",378358295,true,"MARKET","0.002853740800","3322.404","0.000000","Buy","PUMP/USDT-P",1764139998,547000000
22919,"592208414883447808",14496,"592208411830779904","0.005316",378355156,true,"MARKET","860.1600000","0.01373455","0.000000","Sell","BNB/USDT-P",1764139765,390000000
22919,"592208353255752704",23000,"592208352397754368","0.005315",378352071,true,"MARKET","34.73132357","0.3400856","0.000000","Sell","HYPE/USDT-P",1764139530,299000000
132,"592208231268876288",22919,"592208233412166656","0.005353",378345942,true,"MARKET","34.91030000","0.3407551","-0.069914","Buy","HYPE/USDT-P",1764139073,134000000
22919,"592208173146833920",23000,"592208171224793088","0.005321",378342915,true,"MARKET","34.70512648","0.3407551","0.000000","Sell","HYPE/USDT-P",1764138843,239000000
132,"592208109650575360",22919,"592208110109590528","0.005342",378339761,true,"MARKET","860.0899999","0.01380289","-0.007039","Buy","BNB/USDT-P",1764138602,771000000
22919,"592208109099811840",132,"592208108676186113","0.005317",378339713,true,"MARKET","0.206441700","57.236571","-0.071676","Sell","XPL/USDT-P",1764138598,918000000
132,"592208047419162624",22919,"592208050699895808","0.005349",378336806,true,"MARKET","0.207693978","57.236571","0.000000","Buy","XPL/USDT-P",1764138376,140000000
132,"592207986752749568",22919,"592207989601207296","0.005351",378333749,true,"MARKET","34.78330000","0.3418906","-0.039903","Buy","HYPE/USDT-P",1764138143,70000000
22919,"592207988962886656",14496,"592207988152074240","0.005339",378333701,true,"MARKET","859.5800000","0.01380289","0.000000","Sell","BNB/USDT-P",1764138140,632000000
132,"592207926561341440",22919,"592207927510565888","0.005347",378330645,true,"MARKET","859.7395693","0.01382160","0.026267","Buy","BNB/USDT-P",1764137906,210000000
22919,"592207926472213504",23000,"592207924873134080","0.005333",378330599,true,"MARKET","34.66658829","0.3418906","0.000000","Sell","HYPE/USDT-P",1764137902,250000000
22919,"592207918933476352",132,"592207917552762880","0.005311",378330182,true,"MARKET","0.206611777","57.131363","-0.101144","Sell","XPL/USDT-P",1764137873,491000000
132,"592207859485245440",22919,"592207865431720960","0.005357",378327490,true,"MARKET","0.208382157","57.131363","0.000000","Buy","XPL/USDT-P",1764137669,398000000
22919,"592207745036321792",14496,"592207744601686016","0.005359",378321461,true,"MARKET","861.6400000","0.01382160","0.000000","Sell","BNB/USDT-P",1764137210,126000000
132,"592207733781168129",22919,"592207742700880896","0.005354",378321335,true,"MARKET","34.72630000","0.3426455","-0.008052","Buy","HYPE/USDT-P",1764137201,219000000
132,"592207683485696000",22919,"592207684187456512","0.005353",378318388,true,"MARKET","0.901520000","13.196606","-0.001212","Buy","VIRTUAL/USDT-P",1764136978,6000000
22919,"592207682750645248",132,"592207679634276352","0.005350",378318318,true,"MARKET","34.70280000","0.3426455","0.000000","Sell","HYPE/USDT-P",1764136972,527000000
22919,"592207621743182848",23000,"592207621442502657","0.005353",378315271,true,"MARKET","0.901428173","13.196606","0.000000","Sell","VIRTUAL/USDT-P",1764136739,800000000
132,"592207560156643328",22919,"592207560185480192","0.005358",378312164,true,"MARKET","2.195800000","5.423407","-0.008678","Buy","XRP/USDT-P",1764136504,976000000
132,"592207559427096577",22919,"592207559479788544","0.005393",378312118,true,"MARKET","34.68810000","0.3455203","-0.078523","Buy","HYPE/USDT-P",1764136502,291000000
22919,"592207498557522944",132,"592207497829285888","0.005355",378309069,true,"MARKET","2.194200000","5.423407","0.000000","Sell","XRP/USDT-P",1764136269,884000000
22919,"592207440192996352",23000,"592207439353610240","0.005358",378306172,true,"MARKET","34.46083827","0.3455203","0.000000","Sell","HYPE/USDT-P",1764136047,244000000
22919,"592207079801095168",132,"592207077124079617","0.004278",378288300,true,"MARKET","138.4700000","0.06866067","0.000000","Sell","SOL/USDT-P",1764134672,456000000
132,"592207073439645696",22919,"592207078918194176","0.005357",378288254,true,"MARKET","0.899580000","13.234043","-0.025109","Buy","VIRTUAL/USDT-P",1764134669,87000000
132,"592207075076997121",22919,"592207077775246336","0.005393",378288199,true,"MARKET","34.46370000","0.3477946","-0.085661","Buy","HYPE/USDT-P",1764134664,729000000
22919,"592207016621769728",23000,"592207016480735232","0.005355",378285123,true,"MARKET","34.21740093","0.3477946","0.000000","Sell","HYPE/USDT-P",1764134431,446000000
22919,"592206957844366336",23000,"592206949719212034","0.005345",378282139,true,"MARKET","0.897682724","13.234043","0.000000","Sell","VIRTUAL/USDT-P",1764134207,227000000
132,"592206856771076096",22919,"592206856821933056","0.005364",378277092,true,"MARKET","2.187400000","5.450209","-0.027796","Buy","XRP/USDT-P",1764133821,859000000
22919,"592206795650630656",132,"592206795528208384","0.005352",378274040,true,"MARKET","2.182300000","5.450209","0.000000","Sell","XRP/USDT-P",1764133588,508000000
132,"592206553503498240",22919,"592206557322150912","0.005367",378262130,true,"MARKET","2.175900000","5.481307","-0.016992","Buy","XRP/USDT-P",1764132679,356000000
22919,"592206496960087040",132,"592206496926269440","0.005359",378259111,true,"MARKET","2.172800000","5.481307","0.000000","Sell","XRP/USDT-P",1764132449,93000000
132,"592206419319062529",22919,"592206437825643520","0.005366",378256167,true,"MARKET","0.209864600","56.820439","-0.020342","Buy","XPL/USDT-P",1764132223,513000000
23000,"592206434628009984",22919,"592206435900720128","0.004288",378256059,true,"MARKET","0.002816367400","3383.818","0.012292","Buy","PUMP/USDT-P",1764132216,170000000
132,"592206370441789440",22919,"592206376978088960","0.005370",378253106,true,"MARKET","861.0426377","0.01386119","0.000241","Buy","BNB/USDT-P",1764131991,399000000
22919,"592206257866933248",132,"592206255434498048","0.005370",378247169,true,"MARKET","861.0600001","0.01386119","0.000000","Sell","BNB/USDT-P",1764131537,25000000
22919,"592206197452964864",132,"592206196952268801","0.004294",378244176,true,"MARKET","0.002820000000","3383.818","0.000000","Sell","PUMP/USDT-P",1764131306,564000000
22919,"592206196707951616",132,"592206191514091521","0.005356",378244129,true,"MARKET","0.209506595","56.820439","0.000000","Sell","XPL/USDT-P",1764131303,722000000
132,"592206126105493505",22919,"592206136564253696","0.005384",378241150,true,"MARKET","0.898180000","13.321586","-0.039565","Buy","VIRTUAL/USDT-P",1764131074,292000000
132,"592206135140024321",22919,"592206135426286592","0.005377",378241089,true,"MARKET","2.176300000","5.490537","-0.018668","Buy","XRP/USDT-P",1764131069,950000000
22919,"592206075560461312",132,"592206075011530752","0.005368",378238086,true,"MARKET","2.172900000","5.490537","0.000000","Sell","XRP/USDT-P",1764130841,580000000
22919,"592206074648462336",132,"592206074591576065","0.005366",378238043,true,"MARKET","0.895210000","13.321586","0.000000","Sell","VIRTUAL/USDT-P",1764130838,101000000
132,"592206014167908352",22919,"592206015314527232","0.005352",378235079,true,"MARKET","0.894660000","13.294303","0.052246","Buy","VIRTUAL/USDT-P",1764130611,761000000
132,"592206012160671744",22919,"592206013917037568","0.005373",378235007,true,"MARKET","2.173800000","5.493342","-0.008789","Buy","XRP/USDT-P",1764130606,430000000
132,"592206012737126400",22919,"592206013163111424","0.005370",378234976,true,"MARKET","2924.810000","0.004080670","0.005590","Buy","ETH/USDT-P",1764130603,555000000
22919,"592205954864120832",132,"592205954688483330","0.005369",378232052,true,"MARKET","2.172200000","5.493342","0.000000","Sell","XRP/USDT-P",1764130381,161000000
22919,"592205893228823552",14225,"592205887380128768","0.005373",378228992,true,"MARKET","2926.180004","0.004080670","0.000000","Sell","ETH/USDT-P",1764130146,43000000
22919,"592205834861937664",132,"592205833920053248","0.005375",378226035,true,"MARKET","0.898590000","13.294303","0.000000","Sell","VIRTUAL/USDT-P",1764129923,389000000
132,"592205764110581760",22919,"592205773669663744","0.005381",378222936,true,"MARKET","0.899060000","13.302306","-0.030197","Buy","VIRTUAL/USDT-P",1764129689,959000000
22919,"592205713065116672",132,"592205712018898945","0.005368",378219918,true,"MARKET","0.896790000","13.302306","0.000000","Sell","VIRTUAL/USDT-P",1764129458,771000000
132,"592205592281481216",22919,"592205592303764480","0.005382",378213808,true,"MARKET","2.178500000","5.490569","-0.011036","Buy","XRP/USDT-P",1764128998,103000000
22919,"592205532079064064",14496,"592205531145568256","0.005377",378210795,true,"MARKET","2.176490000","5.490569","0.000000","Sell","XRP/USDT-P",1764128768,364000000
14496,"592205350690357249",22919,"592205351390020608","0.005374",378201636,true,"MARKET","2.181890000","5.473883","0.044995","Buy","XRP/USDT-P",1764128079,90000000
22919,"592205292158583808",14496,"592205291826970624","0.005394",378198570,true,"MARKET","2.190110000","5.473883","0.000000","Sell","XRP/USDT-P",1764127853,140000000
23000,"592205233385635840",22919,"592205233428366336","0.005409",378195605,true,"MARKET","34.25614606","0.3509290","0.010768","Buy","HYPE/USDT-P",1764127629,104000000
22919,"592205173319009280",23000,"592205166451359744","0.005414",378192580,true,"MARKET","34.28683144","0.3509290","0.000000","Sell","HYPE/USDT-P",1764127399,804000000
16430,"592205079257546752",22919,"592205111765500928","0.004329",378189462,true,"MARKET","87754.19758","0.0001096400","-0.008068","Buy","BTC/USDT-P",1764127164,996000000
22919,"592205053935485952",16430,"592205027349364736","0.004325",378186544,true,"MARKET","87680.61622","0.0001096400","0.000000","Sell","BTC/USDT-P",1764126944,391000000
132,"592205052422914050",22919,"592205052911027200","0.005413",378186494,true,"MARKET","2.189400000","5.494414","-0.012088","Buy","XRP/USDT-P",1764126940,483000000
22919,"592204993910539264",132,"592204993903722496","0.005407",378183495,true,"MARKET","2.187200000","5.494414","0.000000","Sell","XRP/USDT-P",1764126715,414000000
22919,"592204993052017664",132,"592204992869302273","0.005403",378183454,true,"MARKET","139.1200000","0.08631532","-0.010131","Sell","SOL/USDT-P",1764126712,140000000
22919,"592204933130093568",23000,"592204932786421760","0.004318",378180478,true,"MARKET","0.909928189","10.545979","-0.023220","Sell","VIRTUAL/USDT-P",1764126483,556000000
132,"592204931524198401",22919,"592204931792634880","0.005401",378180395,true,"MARKET","2.188800000","5.484291","0.009323","Buy","XRP/USDT-P",1764126478,452000000
132,"592204862724767744",22919,"592204873272919040","0.004328",378177445,true,"MARKET","0.912130000","10.545979","0.000000","Buy","VIRTUAL/USDT-P",1764126255,218000000
22919,"592204870859097088",132,"592204869868978176","0.005406",378177322,true,"MARKET","2.190500000","5.484291","0.000000","Sell","XRP/USDT-P",1764126246,9000000
8434,"592204811949309953",22919,"592204812992119808","0.005408",378174409,true,"MARKET","139.2373731","0.08631532","0.000000","Buy","SOL/USDT-P",1764126025,267000000
23000,"592204802039742464",22919,"592204809943122944","0.005410",378174257,true,"MARKET","34.28662925","0.3506665","0.005250","Buy","HYPE/USDT-P",1764126013,636000000
132,"592204747378262017",22919,"592204749322585088","0.005417",378171164,true,"MARKET","2.195400000","5.483904","-0.013248","Buy","XRP/USDT-P",1764125782,385000000
22919,"592204748456723456",132,"592204747498061824","0.005412",378171123,true,"MARKET","34.30160000","0.3506665","0.000000","Sell","HYPE/USDT-P",1764125779,82000000
132,"592204682535632896",22919,"592204687794242560","0.005414",378168116,true,"MARKET","34.42060000","0.3495955","-0.021290","Buy","HYPE/USDT-P",1764125547,674000000
22919,"592204687360132096",23000,"592204687337586688","0.005411",378168087,true,"MARKET","2.192984054","5.483904","0.000000","Sell","XRP/USDT-P",1764125546,17000000
22919,"592204627445023744",132,"592204621392904192","0.005405",378165094,true,"MARKET","34.35970000","0.3495955","0.000000","Sell","HYPE/USDT-P",1764125317,460000000
132,"592204626153963520",22919,"592204626164450304","0.005407",378165028,true,"MARKET","2.192700000","5.480556","0.016441","Buy","XRP/USDT-P",1764125312,573000000
22919,"592204565709063168",14496,"592204562386124800","0.005424",378161954,true,"MARKET","867.7700000","0.01389120","0.007778","Sell","BNB/USDT-P",1764125081,956000000
22499,"592204555413095424",22919,"592204565184775168","0.005013",378161920,true,"MARKET","34.59757896","0.3220412","-0.058829","Buy","HYPE/USDT-P",1764125079,957000000
132,"592204564938883072",22919,"592204565184775168","0.000428",378161919,true,"MARKET","34.62670000","0.0274884","-0.005822","Buy","HYPE/USDT-P",1764125079,957000000
22919,"592204563874841600",132,"592204563403767808","0.005415",378161858,true,"MARKET","2.195700000","5.480556","0.000000","Sell","XRP/USDT-P",1764125074,958000000
22919,"592204503046685696",132,"592204501934145536","0.005413",378158797,true,"MARKET","34.41490000","0.3495296","0.000000","Sell","HYPE/USDT-P",1764124842,919000000
132,"592204379700068353",22919,"592204383785059328","0.005420",378152761,true,"MARKET","867.2100835","0.01389120","0.000000","Buy","BNB/USDT-P",1764124387,971000000
23000,"592204378217906177",22919,"592204381523018752","0.005410",378152655,true,"MARKET","34.28782169","0.3506514","0.011529","Buy","HYPE/USDT-P",1764124379,343000000
22919,"592204322234696704",132,"592204319901614080","0.005415",378149614,true,"MARKET","34.32070000","0.3506514","0.000000","Sell","HYPE/USDT-P",1764124153,176000000
132,"592204256010305536",22919,"592204260059907072","0.005431",378146539,true,"MARKET","34.18850000","0.3530424","-0.036399","Buy","HYPE/USDT-P",1764123915,997000000
22919,"592204199235159040",132,"592204198193922048","0.005415",378143477,true,"MARKET","34.08540000","0.3530424","0.000000","Sell","HYPE/USDT-P",1764123683,969000000
132,"592204134393315329",22919,"592204136332133376","0.005447",378140327,true,"MARKET","34.32550000","0.3526468","-0.061043","Buy","HYPE/USDT-P",1764123444,14000000
22919,"592204076668945408",14496,"592204075466227712","0.005427",378137350,true,"MARKET","869.2900000","0.01387378","0.002400","Sell","BNB/USDT-P",1764123216,416000000
22919,"592204074571793408",132,"592204071461453824","0.005419",378137228,true,"MARKET","34.15240000","0.3526468","0.000000","Sell","HYPE/USDT-P",1764123208,417000000
23000,"592204009079832576",22919,"592204011115119616","0.005426",378134017,true,"MARKET","869.1170264","0.01387378","0.000000","Buy","BNB/USDT-P",1764122966,346000000
132,"592204009470427136",22919,"592204010263413760","0.005443",378133971,true,"MARKET","34.40240000","0.3516207","-0.037998","Buy","HYPE/USDT-P",1764122963,99000000
132,"592203949638156288",22919,"592203949703693312","0.004337",378130882,true,"MARKET","2.202600000","4.376593","0.007003","Buy","XRP/USDT-P",1764122732,81000000
22919,"592203948804277248",23000,"592203943207239681","0.005426",378130835,true,"MARKET","34.29433473","0.3516207","0.000000","Sell","HYPE/USDT-P",1764122728,651000000
22919,"592203889121690624",132,"592203888824156161","0.004341",378127782,true,"MARKET","2.204200000","4.376593","0.000000","Sell","XRP/USDT-P",1764122500,980000000
22919,"592203646203069440",14496,"592203646035558400","0.004345",378115505,true,"MARKET","2972.850000","0.003248090","0.053578","Sell","ETH/USDT-P",1764121574,319000000
22919,"592203645629760512",132,"592203645588340736","0.005430",378115474,true,"MARKET","140.0500000","0.08616733","0.034576","Sell","SOL/USDT-P",1764121572,133000000
132,"592203641600081920",22919,"592203644225192960","0.005417",378115405,true,"MARKET","34.26770000","0.3512942","-0.009029","Buy","HYPE/USDT-P",1764121566,774000000
22919,"592203523467248640",132,"592203523282436096","0.005413",378109275,true,"MARKET","34.24200000","0.3512942","0.000000","Sell","HYPE/USDT-P",1764121106,120000000
8434,"592203464328085505",22919,"592203464618279936","0.005414",378106367,true,"MARKET","139.6487288","0.08616733","0.000000","Buy","SOL/USDT-P",1764120881,629000000
8434,"592203341656489985",22919,"592203343692563456","0.004321",378100290,true,"MARKET","2956.354685","0.003248090","0.000000","Buy","ETH/USDT-P",1764120420,334000000
132,"592203220898283520",22919,"592203225712296960","0.005402",378094558,true,"MARKET","0.2867735827","41.86796","0.000000","Buy","ENA/USDT-P",1764119970,276000000
132,"592203223241326592",22919,"592203223644242944","0.005407",378094452,true,"MARKET","34.19230000","0.3514678","-0.033706","Buy","HYPE/USDT-P",1764119962,386000000
22919,"592203165446702080",132,"592203160073535488","0.005392",378091580,true,"MARKET","34.09640000","0.3514678","0.000000","Sell","HYPE/USDT-P",1764119740,380000000
132,"592203045778751488",22919,"592203047786775552","0.005411",378085794,true,"MARKET","34.06310000","0.3530624","-0.037255","Buy","HYPE/USDT-P",1764119291,541000000
22919,"592202987710186496",23000,"592202982756712448","0.005395",378082803,true,"MARKET","33.95758074","0.3530624","0.000000","Sell","HYPE/USDT-P",1764119062,368000000
22919,"592202985733620736",19809,"592202936065197056","0.004409",378082696,true,"MARKET","138.7116113","0.07064522","-0.021787","Sell","SOL/USDT-P",1764119054,829000000
22919,"592202985733620736",132,"592202985152708608","0.000990",378082695,true,"MARKET","138.7100000","0.01586092","-0.004915","Sell","SOL/USDT-P",1764119054,829000000
132,"592202927258206208",22919,"592202927314830336","0.005411",378079834,true,"MARKET","139.0200000","0.08650614","0.000000","Buy","SOL/USDT-P",1764118831,979000000
22919,"592202924519851008",132,"592202920369324032","0.005409",378079708,true,"MARKET","0.215367137","55.820622","-0.051981","Sell","XPL/USDT-P",1764118821,315000000
132,"592202923593957377",22919,"592202923601036288","0.005426",378079662,true,"MARKET","34.08540000","0.3537569","-0.005130","Buy","HYPE/USDT-P",1764118817,812000000
22919,"592202865915462656",132,"592202865391960064","0.004334",378076808,true,"MARKET","0.002809000000","3429.021","-0.031957","Sell","PUMP/USDT-P",1764118597,757000000
22919,"592202865440195584",132,"592202862607990784","0.005423",378076786,true,"MARKET","34.07090000","0.3537569","0.000000","Sell","HYPE/USDT-P",1764118595,946000000
23000,"592202800956702720",22919,"592202804537852928","0.004348",378073786,true,"MARKET","0.002818319500","3429.021","0.000000","Buy","PUMP/USDT-P",1764118363,620000000
23000,"592202800565059585",22919,"592202803777635328","0.005433",378073753,true,"MARKET","0.216298343","55.820622","0.000000","Buy","XPL/USDT-P",1764118360,720000000
22919,"592202802082874368",132,"592202799906029568","0.005451",378073673,true,"MARKET","34.14860000","0.3547866","0.014211","Sell","HYPE/USDT-P",1764118354,256000000
132,"592202742024372224",22919,"592202742031975424","0.002376",378070663,true,"MARKET","34.11210000","0.1547866","0.000000","Buy","HYPE/USDT-P",1764118125,181000000
21534,"592202741734178816",22919,"592202742031975424","0.003069",378070661,true,"MARKET","34.10580000","0.2000000","0.000000","Buy","HYPE/USDT-P",1764118125,181000000
22919,"592202683229144064",14496,"592202682622541824","0.005425",378067743,true,"MARKET","864.6500000","0.01394300","0.007528","Sell","BNB/USDT-P",1764117900,865000000
