symbol,side,entry_time,exit_time,hold_time_minutes,entry_price,exit_price,size,entry_cost,exit_value,pnl,pnl_pct,total_fees
PAXG,SHORT,2025-10-26 09:26:49,2025-10-27 11:22:42,1555.8833333333334,,,,4.1,3.99,0.10999999999999943,2.682926829268279,0.0
PAXG,SHORT,2025-10-26 09:27:00,2025-10-27 11:22:47,1555.7833333333333,,,,4.1,3.99,0.10999999999999943,2.682926829268279,0.0
PAXG,SHORT,2025-10-26 09:27:01,2025-10-27 11:22:53,1555.8666666666666,,,,573.91,3.99,569.92,99.30476904044187,0.09
PAXG,SHORT,2025-10-26 09:27:01,2025-10-27 11:22:59,1555.9666666666667,,,,569.81,11.97,557.8399999999999,97.89929976658885,0.09
PAXG,SHORT,2025-10-26 09:27:01,2025-10-27 11:23:11,1556.1666666666667,,,,598.51,11.97,586.54,98.00003341631718,0.09
PAXG,SHORT,2025-10-26 09:27:01,2025-10-27 11:23:57,1556.9333333333334,,,,582.11,11.97,570.14,97.9436876191785,0.09
PAXG,SHORT,2025-10-26 09:27:01,2025-10-27 11:24:43,1557.7,,,,582.11,3.99,578.12,99.31456253972617,0.09
PAXG,SHORT,2025-10-26 09:27:06,2025-10-27 11:25:00,1557.9,,,,4.1,3.99,0.10999999999999943,2.682926829268279,0.0
PAXG,SHORT,2025-10-26 09:27:11,2025-10-27 11:25:06,1557.9166666666667,,,,4.1,3.99,0.10999999999999943,2.682926829268279,0.0
PAXG,SHORT,2025-10-26 09:27:20,2025-10-27 11:25:11,1557.85,,,,594.41,3.99,590.42,99.32874615164616,0.09
PAXG,SHORT,2025-10-26 09:27:20,2025-10-27 11:25:17,1557.95,,,,594.41,11.97,582.4399999999999,97.9862384549385,0.09
PAXG,SHORT,2025-10-26 09:27:21,2025-10-27 11:25:34,1558.2166666666667,,,,586.2099999999999,3.99,582.2199999999999,99.31935654458299,0.09
PAXG,SHORT,2025-10-26 09:27:21,2025-10-27 11:25:40,1558.3166666666666,,,,582.11,11.97,570.14,97.9436876191785,0.09
PAXG,SHORT,2025-10-26 09:27:23,2025-10-27 11:26:09,1558.7666666666667,,,,4.1,38136.57,-38132.47,-930060.2439024391,5.72
PAXG,SHORT,2025-10-26 09:27:27,2025-10-27 11:26:14,1558.7833333333333,,,,586.2099999999999,11.97,574.2399999999999,97.95806963374899,0.09
PAXG,SHORT,2025-10-26 09:27:27,2025-10-27 11:29:08,1561.6833333333334,,,,586.2099999999999,32.03,554.18,94.53608775012367,0.09999999999999999
PAXG,SHORT,2025-10-26 09:27:28,2025-10-27 11:29:08,1561.6666666666667,,,,4.1,84.08,-79.98,-1950.7317073170736,0.03
PAXG,SHORT,2025-10-26 09:27:34,2025-10-27 11:29:08,1561.5666666666666,,,,4.1,588.58,-584.48,-14255.609756097561,0.24
PAXG,LONG,2025-10-22 01:55:21,2025-10-29 02:34:17,10118.933333333332,,,,12.39,45761.79,45749.4,369244.55205811135,18.31
PAXG,LONG,2025-10-22 01:55:37,2025-10-29 02:34:17,10118.666666666666,,,,4.13,5296.55,5292.42,128145.7627118644,2.12
PAXG,LONG,2025-10-22 01:55:48,2025-10-29 02:34:17,10118.483333333334,,,,4.13,4595.26,4591.13,111165.37530266344,1.84
PAXG,LONG,2025-10-22 01:55:53,2025-10-29 02:34:17,10118.4,,,,4.13,825.24,821.11,19881.598062953995,0.33
PAXG,LONG,2025-10-22 01:55:58,2025-10-29 02:34:17,10118.316666666668,,,,4.13,4748.18,4744.05,114868.0387409201,1.9
PAXG,LONG,2025-10-22 01:56:09,2025-10-29 02:34:17,10118.133333333333,,,,4.13,5216.53,5212.4,126208.23244552057,2.09
PAXG,LONG,2025-10-22 01:56:15,2025-10-29 02:34:17,10118.033333333333,,,,4.13,14426.699999999999,14422.57,349214.7699757869,5.77
PAXG,LONG,2025-10-22 01:56:20,2025-10-29 02:34:17,10117.95,,,,4.13,4529.82,4525.69,109580.87167070217,1.81
PAXG,LONG,2025-10-22 01:56:31,2025-10-29 02:34:17,10117.766666666666,,,,4.13,8883.34,8879.210000000001,214992.9782082325,3.55
PAXG,LONG,2025-10-22 01:56:37,2025-10-29 02:34:17,10117.666666666666,,,,4.13,5290.87,5286.74,128008.23244552057,2.12
PAXG,LONG,2025-10-22 01:56:42,2025-10-29 02:34:17,10117.583333333334,,,,4.13,8881.570000000002,8877.440000000002,214950.12106537537,3.55
PAXG,LONG,2025-10-22 01:56:48,2025-10-29 02:34:17,10117.483333333334,,,,12.39,5489.7,5477.3099999999995,44207.50605326876,2.2
PAXG,LONG,2025-10-22 01:57:04,2025-10-29 02:34:17,10117.216666666667,,,,4.13,12312.279999999999,12308.15,298018.1598062954,4.93
PAXG,LONG,2025-10-22 01:57:47,2025-10-29 02:34:17,10116.5,,,,4.13,142.56,138.43,3351.8159806295403,0.06
PAXG,LONG,2025-10-22 01:57:58,2025-10-29 02:34:17,10116.316666666668,,,,4.13,1223.68,1219.55,29529.05569007264,0.49
PAXG,LONG,2025-10-22 01:58:03,2025-10-29 02:34:17,10116.233333333334,,,,4.13,7941.98,7937.849999999999,192199.75786924938,3.18
PAXG,LONG,2025-10-22 01:58:09,2025-10-29 02:34:17,10116.133333333333,,,,4.13,8340.8,8336.67,201856.41646489105,3.34
PAXG,LONG,2025-10-22 01:58:14,2025-10-29 02:34:17,10116.05,,,,12.39,4943.81,4931.42,39801.614205004036,1.98
PAXG,LONG,2025-10-22 01:58:25,2025-10-29 02:34:17,10115.866666666667,,,,12.39,5061.38,5048.99,40750.52461662631,2.03
PAXG,LONG,2025-10-22 01:58:46,2025-10-29 02:34:17,10115.516666666666,,,,12.39,4959.150000000001,4946.76,39925.423728813555,1.98
PAXG,LONG,2025-10-22 01:59:13,2025-10-29 02:34:17,10115.066666666668,,,,4.13,5421.66,5417.53,131175.06053268764,2.17
PAXG,LONG,2025-10-22 01:59:19,2025-10-29 02:34:17,10114.966666666667,,,,4.13,5052.73,5048.599999999999,122242.13075060531,2.02
PAXG,LONG,2025-10-22 03:43:00,2025-10-29 02:34:17,10011.283333333333,,,,26043.41,12394.830000000002,-13648.579999999998,-52.40703886319034,8.870000000000001
PAXG,LONG,2025-10-22 03:44:40,2025-10-29 02:34:17,10009.616666666667,,,,12.49,5122.78,5110.29,40915.0520416333,2.05
PAXG,LONG,2025-10-22 03:44:51,2025-10-29 17:37:02,10912.183333333332,,,,137.43,126.29,-11.14,-8.105944844648185,0.07
PAXG,LONG,2025-10-22 03:45:08,2025-10-29 17:37:02,10911.9,,,,4689.42,1255.0,-3434.42,-73.23762853401912,2.38
PAXG,LONG,2025-10-22 03:45:08,2025-10-29 17:37:02,10911.9,,,,108.29,197.29999999999998,89.00999999999998,82.19595530519898,0.12
PAXG,LONG,2025-10-22 03:45:08,2025-10-30 05:03:29,11598.35,,,,20.830000000000002,51.48,30.649999999999995,147.14354296687466,0.03
PAXG,LONG,2025-10-22 03:45:08,2025-10-30 05:03:29,11598.35,,,,320.73,32863.34,32542.609999999997,10146.419106413492,13.280000000000001
PAXG,LONG,2025-10-22 03:45:08,2025-10-30 05:03:29,11598.35,,,,999.51,55.449999999999996,-944.06,-94.45228161799281,0.16999999999999998
PAXG,LONG,2025-10-22 03:45:08,2025-10-30 05:03:29,11598.35,,,,12.49,1211.83,1199.34,9602.40192153723,0.48
PAXG,LONG,2025-10-22 03:45:09,2025-10-30 05:03:51,11598.7,,,,7542.13,1318.65,-6223.48,-82.51621226364435,1.66
PAXG,LONG,2025-10-22 03:49:43,2025-10-30 05:03:51,11594.133333333333,,,,19724.43,40363.42,20638.989999999998,104.63668658612694,24.04
PAXG,LONG,2025-10-22 03:49:43,2025-10-30 05:04:37,11594.9,,,,4907.15,1203.85,-3703.2999999999997,-75.46743017841312,2.44
PAXG,LONG,2025-10-22 03:49:57,2025-10-30 05:04:37,11594.666666666666,,,,4902.99,1310.74,-3592.25,-73.26651696209863,2.48
PAXG,LONG,2025-10-22 03:49:57,2025-10-30 05:04:37,11594.666666666666,,,,33729.4,50781.96,17052.559999999998,50.55696217543152,33.81
PAXG,LONG,2025-10-22 03:50:13,2025-10-30 05:05:11,11594.966666666667,,,,4886.32,2514.54,-2371.7799999999997,-48.53918695459978,2.96
PAXG,LONG,2025-10-22 03:50:13,2025-10-30 05:05:11,11594.966666666667,,,,3445.01,32499.03,29054.019999999997,843.365331305279,14.379999999999999
PAXG,LONG,2025-10-29 02:29:52,2025-10-30 05:05:27,1595.5833333333333,,,,43745.78,24591.079999999998,-19154.7,-43.78639493912328,16.4
PAXG,LONG,2025-10-29 02:30:04,2025-10-30 05:05:27,1595.3833333333334,,,,11.87,2502.67,2490.8,20983.993260320138,1.0
PAXG,LONG,2025-10-29 02:30:22,2025-10-31 14:52:09,3621.7833333333333,,,,1389.57,19.95,-1369.62,-98.56430406528638,0.22
PAXG,LONG,2025-10-29 02:30:22,2025-10-31 14:52:09,3621.7833333333333,,,,29260.19,23609.29,-5650.899999999998,-19.312588195770424,13.84
PAXG,LONG,2025-10-29 02:30:32,2025-10-31 14:52:44,3622.2,,,,3.96,7.98,4.0200000000000005,101.51515151515153,0.0
PAXG,LONG,2025-10-29 02:30:36,2025-10-31 14:52:44,3622.133333333333,,,,1385.6200000000001,32828.8,31443.180000000004,2269.249866485761,13.350000000000001
PAXG,LONG,2025-10-29 02:30:36,2025-10-31 14:54:24,3623.8,,,,22122.3,1228.49,-20893.809999999998,-94.44682514928374,3.8099999999999996
PAXG,LONG,2025-10-29 02:30:43,2025-10-31 14:54:24,3623.6833333333334,,,,3.96,19.939999999999998,15.979999999999997,403.53535353535347,0.01
PAXG,LONG,2025-10-29 02:30:48,2025-10-31 14:54:24,3623.6,,,,3.96,51.849999999999994,47.88999999999999,1209.3434343434342,0.02
PAXG,LONG,2025-10-29 02:30:54,2025-10-31 14:54:24,3623.5,,,,3.96,11586.310000000001,11582.350000000002,292483.5858585859,4.64
PAXG,LONG,2025-10-29 02:30:59,2025-10-31 14:56:07,3625.133333333333,,,,11.87,10070.72,10058.849999999999,84741.78601516427,4.03
PAXG,LONG,2025-10-29 02:32:43,2025-10-31 14:56:07,3623.4,,,,42290.02,1300.22,-40989.799999999996,-96.9254684675013,6.859999999999999
PAXG,LONG,2025-10-29 02:34:07,2025-10-31 14:56:07,3622.0,,,,47030.07,15.950000000000001,-47014.12,-99.96608552783358,7.06
PAXG,LONG,2025-10-29 02:38:01,2025-10-31 14:56:07,3618.1,,,,1224.78,307.15999999999997,-917.62,-74.92121033981614,0.61
PAXG,LONG,2025-10-29 02:38:06,2025-10-31 14:56:42,3618.6,,,,3.96,15.950000000000001,11.990000000000002,302.7777777777778,0.01
PAXG,LONG,2025-10-29 02:38:11,2025-10-31 14:56:42,3618.516666666667,,,,3.96,1623.28,1619.32,40891.919191919194,0.65
PAXG,LONG,2025-10-29 02:38:22,2025-10-31 14:56:42,3618.3333333333335,,,,3.96,29996.79,29992.83,757394.696969697,12.0
PAXG,LONG,2025-10-29 02:38:27,2025-10-31 14:57:23,3618.9333333333334,,,,3.96,15.950000000000001,11.990000000000002,302.7777777777778,0.01
PAXG,LONG,2025-10-29 02:38:33,2025-10-31 14:57:23,3618.8333333333335,,,,3.96,1639.23,1635.27,41294.69696969697,0.66
PAXG,LONG,2025-10-29 02:38:38,2025-10-31 14:57:23,3618.75,,,,11.89,22957.25,22945.36,192980.3195962994,9.19
PAXG,LONG,2025-10-29 02:38:45,2025-10-31 14:58:07,3619.366666666667,,,,1200.7,40681.72,39481.020000000004,3288.166902640127,16.46
PAXG,LONG,2025-10-29 02:38:48,2025-10-31 14:58:07,3619.3166666666666,,,,1216.54,1631.26,414.72,34.09012445131274,0.8300000000000001
PAXG,LONG,2025-10-29 02:38:51,2025-11-02 04:30:48,5871.95,,,,1216.54,16609.039999999997,15392.499999999996,1265.2687129070969,2.6700000000000004
PAXG,LONG,2025-10-29 02:38:51,2025-11-02 04:31:17,5872.433333333333,,,,1224.47,24517.92,23293.449999999997,1902.3291709882642,3.8600000000000003
PAXG,LONG,2025-10-29 02:39:39,2025-11-02 04:42:35,5882.933333333333,,,,1228.74,24524.05,23295.309999999998,1895.8697527548545,4.17
PAXG,LONG,2025-10-29 02:39:45,2025-11-02 04:42:58,5883.216666666666,,,,11.89,8510.46,8498.57,71476.61900756937,1.28
PAXG,LONG,2025-10-29 02:40:01,2025-11-02 04:43:00,5882.983333333334,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:40:07,2025-11-02 04:43:06,5882.983333333334,,,,11.89,11.99,0.09999999999999964,0.8410428931875497,0.0
PAXG,LONG,2025-10-29 02:40:18,2025-11-02 04:43:16,5882.966666666666,,,,11.89,8.0,-3.8900000000000006,-32.7165685449958,0.0
PAXG,LONG,2025-10-29 02:41:09,2025-11-02 04:43:21,5882.2,,,,11.89,12711.73,12699.84,106811.10176619007,1.91
PAXG,LONG,2025-10-29 02:42:14,2025-11-02 04:44:20,5882.1,,,,3.96,11.99,8.030000000000001,202.7777777777778,0.0
PAXG,LONG,2025-10-29 02:42:19,2025-11-02 04:44:21,5882.033333333334,,,,1208.95,10237.339999999998,9028.389999999998,746.7959799826293,2.02
PAXG,LONG,2025-10-29 02:42:19,2025-11-02 04:45:12,5882.883333333333,,,,4843.75,10413.230000000001,5569.480000000001,114.98281290322583,3.5
PAXG,LONG,2025-10-29 02:42:20,2025-11-02 04:45:16,5882.933333333333,,,,3.96,195.87,191.91,4846.212121212121,0.03
PAXG,LONG,2025-10-29 02:42:25,2025-11-02 04:45:19,5882.9,,,,11.89,4.0,-7.890000000000001,-66.3582842724979,0.0
PAXG,LONG,2025-10-29 02:42:41,2025-11-02 04:45:24,5882.716666666666,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:42:52,2025-11-02 04:45:30,5882.633333333333,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:42:58,2025-11-02 04:45:35,5882.616666666667,,,,3.96,11.99,8.030000000000001,202.7777777777778,0.0
PAXG,LONG,2025-10-29 02:43:03,2025-11-02 04:45:45,5882.7,,,,3.96,11.99,8.030000000000001,202.7777777777778,0.0
PAXG,LONG,2025-10-29 02:43:14,2025-11-02 04:45:46,5882.533333333334,,,,3.96,195.87,191.91,4846.212121212121,0.03
PAXG,LONG,2025-10-29 02:43:20,2025-11-02 04:46:11,5882.85,,,,3.96,771.49,767.53,19382.070707070707,0.12
PAXG,LONG,2025-10-29 02:43:25,2025-11-02 04:46:11,5882.766666666666,,,,3.96,7906.85,7902.89,199567.9292929293,1.19
PAXG,LONG,2025-10-29 02:43:31,2025-11-02 04:46:13,5882.7,,,,11.89,11.99,0.09999999999999964,0.8410428931875497,0.0
PAXG,LONG,2025-10-29 02:43:47,2025-11-02 04:46:16,5882.483333333334,,,,3.96,195.87,191.91,4846.212121212121,0.03
PAXG,LONG,2025-10-29 02:43:58,2025-11-02 04:46:35,5882.616666666667,,,,3.96,11.99,8.030000000000001,202.7777777777778,0.0
PAXG,LONG,2025-10-29 02:44:03,2025-11-02 04:46:46,5882.716666666666,,,,3.96,195.87,191.91,4846.212121212121,0.03
PAXG,LONG,2025-10-29 02:44:09,2025-11-02 04:47:01,5882.866666666667,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:44:14,2025-11-02 04:47:12,5882.966666666666,,,,11.89,4.0,-7.890000000000001,-66.3582842724979,0.0
PAXG,LONG,2025-10-29 02:44:25,2025-11-02 04:47:16,5882.85,,,,11.89,195.87,183.98000000000002,1547.3507148864594,0.03
PAXG,LONG,2025-10-29 02:44:47,2025-11-02 04:47:17,5882.5,,,,11.89,4.0,-7.890000000000001,-66.3582842724979,0.0
PAXG,LONG,2025-10-29 02:45:47,2025-11-02 04:47:23,5881.6,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:45:52,2025-11-02 04:47:32,5881.666666666667,,,,3.96,143.91,139.95,3534.0909090909086,0.02
PAXG,LONG,2025-10-29 02:45:58,2025-11-02 04:47:32,5881.566666666667,,,,3.96,9273.970000000001,9270.010000000002,234091.16161616167,1.39
PAXG,LONG,2025-10-29 02:46:09,2025-11-02 04:47:33,5881.4,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:46:14,2025-11-02 04:47:39,5881.416666666667,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:46:20,2025-11-02 04:47:44,5881.4,,,,3.96,4.0,0.040000000000000036,1.010101010101011,0.0
PAXG,LONG,2025-10-29 02:46:25,2025-11-02 04:47:46,5881.35,,,,11.89,131.91,120.02,1009.4196804037005,0.02
PAXG,LONG,2025-10-29 02:46:36,2025-11-02 04:48:03,5881.45,,,,11.89,14942.28,14930.390000000001,125570.98402018503,2.24
PAXG,LONG,2025-10-29 02:46:58,2025-11-02 04:49:19,5882.35,,,,11.89,11872.279999999999,11860.39,99750.96719932716,1.78
PAXG,LONG,2025-10-29 02:47:25,2025-11-02 04:50:07,5882.7,,,,3.96,26426.82,26422.86,667243.9393939395,3.96
PAXG,SHORT,2025-10-26 09:27:45,2025-11-03 14:57:34,11849.816666666668,,,,4.1,36354.36,-36350.26,-886591.7073170732,5.45
PAXG,SHORT,2025-10-26 09:27:51,2025-11-03 14:57:38,11849.783333333333,,,,4.1,4.0,0.09999999999999964,2.439024390243894,0.0
PAXG,SHORT,2025-10-26 09:28:03,2025-11-03 14:57:43,11849.666666666666,,,,4.1,4.0,0.09999999999999964,2.439024390243894,0.0
PAXG,SHORT,2025-10-26 09:28:14,2025-11-03 14:57:49,11849.583333333334,,,,4.1,4.0,0.09999999999999964,2.439024390243894,0.0
PAXG,SHORT,2025-10-26 09:28:20,2025-11-03 14:58:56,11850.6,,,,4.1,31997.6,-31993.5,-780329.268292683,4.8
PAXG,SHORT,2025-10-26 09:28:26,2025-11-03 14:59:09,11850.716666666667,,,,4.1,12.0,-7.9,-192.6829268292683,0.0
PAXG,SHORT,2025-10-26 09:28:31,2025-11-03 14:59:16,11850.75,,,,12.3,46064.060000000005,-46051.76,-374404.55284552847,6.91
PAXG,SHORT,2025-10-26 09:28:42,2025-11-03 14:59:36,11850.9,,,,541.1,4.0,537.1,99.2607651081131,0.22
PAXG,SHORT,2025-10-26 09:28:42,2025-11-03 14:59:42,11851.0,,,,2307.89,12.0,2295.89,99.48004454285083,0.92
PAXG,SHORT,2025-10-26 09:28:42,2025-11-03 14:59:58,11851.266666666666,,,,114.77,4.0,110.77,96.51476866777033,0.05
PAXG,SHORT,2025-10-26 09:28:42,2025-11-03 15:00:09,11851.45,,,,12.3,4.0,8.3,67.47967479674797,0.0
PAXG,SHORT,2025-10-26 09:29:00,2025-11-03 15:00:14,11851.233333333334,,,,561.5799999999999,4.0,557.5799999999999,99.28772392179208,0.22
PAXG,SHORT,2025-10-26 09:29:00,2025-11-03 15:00:19,11851.316666666668,,,,94.27,4.0,90.27,95.75686856900393,0.04
PAXG,SHORT,2025-10-26 09:29:10,2025-11-03 15:00:30,11851.333333333334,,,,4.1,4.0,0.09999999999999964,2.439024390243894,0.0
PAXG,LONG,2025-10-29 02:47:36,2025-11-07 07:54:58,13267.366666666667,,,,3.96,45550.38,45546.42,1150162.121212121,18.23
PAXG,LONG,2025-10-29 02:47:42,2025-11-07 07:55:22,13267.666666666666,,,,3.96,23.979999999999997,20.019999999999996,505.55555555555543,0.01
PAXG,LONG,2025-10-29 02:47:48,2025-11-07 07:55:22,13267.566666666668,,,,3.96,1227.23,1223.27,30890.656565656565,0.49
PAXG,LONG,2025-10-29 02:47:58,2025-11-07 07:55:22,13267.4,,,,3.96,34241.73,34237.770000000004,864590.1515151516,13.7
PAXG,LONG,2025-10-29 02:48:04,2025-11-07 07:56:10,13268.1,,,,3.96,1199.28,1195.32,30184.84848484848,0.48
PAXG,LONG,2025-10-29 02:48:09,2025-11-07 07:56:10,13268.016666666666,,,,3.96,75726.55,75722.59,1912186.6161616163,30.3
PAXG,LONG,2025-10-29 02:48:13,2025-11-07 07:57:09,13268.933333333332,,,,1173.28,33764.799999999996,32591.519999999997,2777.8126278467203,13.98
TAO,SHORT,2025-11-02 05:54:09,2025-11-02 15:08:44,554.5833333333334,504.0,488.0,,44500.51,48048.17,-3547.659999999996,-7.972178296383562,37.019999999999996
TAO,SHORT,2025-11-02 05:54:41,2025-11-02 15:09:05,554.4,504.3,488.0,,91892.08,4.88,91887.2,99.99468942263576,36.77
TAO,SHORT,2025-11-02 05:54:59,2025-11-02 15:09:05,554.1,504.3,488.0,,40801.71,89229.54000000001,-48427.83000000001,-118.69068722855,29.71
MON,LONG,2025-10-31 06:59:56,2025-11-02 13:29:48,3269.866666666667,0.04847,0.04264,,444.69,280.63,-164.06,-36.89311655310441,0.18
MON,LONG,2025-10-31 07:00:58,2025-11-02 13:30:02,3269.0666666666666,0.0485,0.04264,,1147.1000000000001,1090.1,-57.00000000000023,-4.96905239299104,0.33
MON,LONG,2025-10-31 07:01:28,2025-11-02 13:30:02,3268.5666666666666,0.04863,0.04264,,3386.0800000000004,998.86,-2387.2200000000003,-70.50099229787837,0.66
ZEC,SHORT,2025-10-28 01:45:33,2025-10-28 04:51:46,186.21666666666667,334.5,323.2,,34008.39,3.23,34005.159999999996,99.99050234368636,13.61
ZEC,SHORT,2025-10-28 01:46:32,2025-10-28 04:51:52,185.33333333333334,334.8,323.2,,20100.05,3.23,20096.82,99.98393038823286,8.04
ZEC,SHORT,2025-10-28 01:48:13,2025-10-28 04:51:52,183.65,335.2,323.2,,29505.899999999998,303.86,29202.039999999997,98.97017206728145,11.860000000000001
ZEC,SHORT,2025-10-28 01:48:53,2025-10-28 04:51:58,183.08333333333334,336.1,323.2,,31836.1,3.23,31832.87,99.98985428491555,12.74
ZEC,SHORT,2025-10-28 01:50:00,2025-10-28 04:52:09,182.15,337.2,323.2,,12498.38,3.23,12495.15,99.97415665070194,5.0
ZEC,SHORT,2025-10-28 01:50:47,2025-10-28 05:11:41,200.9,336.2,325.8,,15233.85,26475.22,-11241.37,-73.79204862854762,10.07
ZEC,SHORT,2025-10-28 01:51:16,2025-10-28 05:12:17,201.01666666666668,336.4,325.8,,26020.22,19502.05,6518.170000000002,25.05040310958171,13.33
ZEC,SHORT,2025-10-28 01:51:50,2025-10-28 05:20:46,208.93333333333334,337.01,326.2,,10075.939999999999,3.26,10072.679999999998,99.9676456985651,4.03
ZEC,SHORT,2025-10-28 01:51:50,2025-10-28 05:20:48,208.96666666666667,336.94,326.2,,2822.43,313.2,2509.23,88.90317917539143,1.18
ZEC,SHORT,2025-11-01 04:04:49,2025-11-01 10:13:33,368.73333333333335,437.0,415.0,,50619.299999999996,9998.85,40620.45,80.24696113932828,21.76
ZEC,SHORT,2025-11-01 04:05:28,2025-11-01 10:13:34,368.1,437.0,415.0,,46552.46,784.47,45767.99,98.31486885977668,18.75
ZEC,SHORT,2025-11-01 04:05:58,2025-11-01 10:13:35,367.6166666666667,437.0,415.0,,58656.89,6039.16,52617.729999999996,89.70426151130754,24.38
VIRTUAL,LONG,2025-10-31 02:55:07,2025-10-31 06:14:28,199.35,1.319,1.438,,29687.09,30996.059999999998,1308.9699999999975,4.409222998953409,16.85
VIRTUAL,LONG,2025-10-31 02:55:40,2025-10-31 06:14:28,198.8,1.319,1.4383,,67326.72,1592.28,-65734.44,-97.6349954371756,10.74
ASTER,SHORT,2025-10-21 18:32:42,2025-10-21 23:44:59,312.28333333333336,1.1055,1.0442,,49780.66,32953.16,16827.5,33.80328826496073,24.860000000000003
ASTER,SHORT,2025-10-21 18:35:55,2025-10-21 23:47:27,311.53333333333336,1.112,1.0447,,50136.700000000004,7959.629999999999,42177.07000000001,84.12414458869452,21.25
XPL,LONG,2025-10-20 13:36:37,2025-10-20 16:28:15,171.63333333333333,0.4003,0.3864,,80072.01,11.59,-80060.42,-99.98552552883336,12.01
XPL,LONG,2025-10-20 16:43:21,2025-10-20 20:32:23,229.03333333333333,0.3894,0.3985,,27268.9,54108.18,26839.28,98.42450557228197,19.02
XPL,LONG,2025-10-20 16:44:09,2025-10-20 20:34:57,230.8,0.3894,0.3986,,24581.75,0.4,-24581.35,-99.9983727765517,9.83
XPL,LONG,2025-10-20 16:44:52,2025-10-20 20:35:00,230.13333333333333,0.3901,0.3986,,39598.11,4399.88,-35198.23,-88.888661605314,16.49
ENA,LONG,2025-10-20 13:32:42,2025-10-20 16:37:35,184.88333333333333,0.4578,0.45231,,4578.69,19546.9,14968.210000000003,326.9103171431131,8.51
ENA,LONG,2025-10-20 13:35:13,2025-10-20 16:41:21,186.13333333333333,0.4572,0.4523,,91453.72,34361.95,-57091.770000000004,-62.42695212398141,18.880000000000003
